id,created_at,favorite_count,retweet_count,text
1415280798870212609,2021-07-14 12:03:31,9,2,"Phakama Mtubatuba, asiqhubeke siziphathe kahle https://t.co/oTa6StClIg"
1415280325392052226,2021-07-14 12:01:38,58,15,"The real instigators of the looting are leaving the scene in their fancy cars, while the poor who came after them are the ones who are getting the blame for the violence, writes @NthabiTheWriter 

https://t.co/wRMhZLXokd"
1415280017517461506,2021-07-14 12:00:25,10,1,"It’s time for the LUNCHTIME LINKUP : Every Wednesday we give you an opportunity to Link Up with your loved ones.
Call us now on 089 110 3377
#TML with @Leratokganyago https://t.co/NjfSqnSGLi"
1415279916371820552,2021-07-14 12:00:01,2,0,Don't miss #TheNextBigThing every Sunday at 18:00 #SABC1WeMakeSure https://t.co/Dp7zFqmB88
1415279645952446469,2021-07-14 11:58:56,35,5,R1250 Traffic fine 🙈
1415279297133174786,2021-07-14 11:57:33,0,0,@MathabaJorge 😅🤣
1415279130933964803,2021-07-14 11:56:54,5,0,@MichaelBucwa https://t.co/de4iMg9gDw
1415278783477829632,2021-07-14 11:55:31,729,140,I wonder if there’s anything we could do to make sure our president feels our pain.. especially the pain felt by the poorest of the poor. He’s untouchable and clearly loses nothing at this stage with all this chaos. He would have taken REAL action by now if he truly empathized.
1415278765874335748,2021-07-14 11:55:27,2,1,"Junior Accountant 

Pretoria, Gauteng
July 16, 2021

•BCom Accounting qualification or busy studying towards BCom Accounting
•degree with 1 year relevant experience;
•Accurate and detail oriented;
•Fluent in Afrikaans and English;

Apply &gt;&gt; https://t.co/y9PTl4gvFb"
1415278626925334529,2021-07-14 11:54:53,52,8,"""Why aren't you at the Mall looting with your friends, Ha ha ha just kidding, I'm Jaco by the way"" https://t.co/uDV5VVJbg4"
1415278401355718660,2021-07-14 11:54:00,187,20,"Bathong , I just got a traffic fine for Speeding 😅🙈 ."
1415277903135354881,2021-07-14 11:52:01,7,2,I'm frame 5 🥺 https://t.co/nOxsikSxJy
1415277265445953536,2021-07-14 11:49:29,332,26,"To whom it may concern,

If you attended the masterclass please note that a pictures link was sent to your email however if you haven’t recieved your pictures, please DM @Nondu_mnguni and she will send you a link."
1415277168523948032,2021-07-14 11:49:06,1,1,"Obaro Jobs

Apply &gt;&gt; https://t.co/oY5vGEdWLw https://t.co/abc0QZEdnY"
1415276162008354827,2021-07-14 11:45:06,49,25,"A food security timebomb is ticking, especially in areas of KwaZulu-Natal and Gauteng, which have been most affected by violent protests and looting over the past few days. | @Fin24 

https://t.co/0kLX791wQ5"
1415275739910443010,2021-07-14 11:43:25,0,0,My life is like GOTV love it or leave it...
1415275712391548928,2021-07-14 11:43:19,1,1,"Website Designer

Visit https://t.co/oLgFQEU5mE everyday for more jobs

https://t.co/gCOJQL1lNR

#JobseekersSA  State of Emergency #MaponyaMall #ZumaCoupAttempt #ANCNECLeaks Sihle Zikalala"
1415274345459486720,2021-07-14 11:37:53,5,0,@TakaTina1 Ku shorta mina la
1415274216744755201,2021-07-14 11:37:22,380,73,Can we get a sneak peak of what's happening in 2022 before we move there?
1415273241720107009,2021-07-14 11:33:29,47,6,Name your favorite Malaika Song
1415272589757456391,2021-07-14 11:30:54,78,18,"I wish people really understood how important Durban is to them. That's a national key point, without it there's no economy. 

But ke, Qhubekani nicabange ukuthi because nothing happened in your provinces and town, you'll not be affected. 😑 https://t.co/qOzCtcZUFD"
1415272471553576960,2021-07-14 11:30:26,16,6,"'We have no choice but to get this right' | @Parent24 

https://t.co/4NKLC3N3jW"
1415272463898976257,2021-07-14 11:30:24,13,4,the things that i’m seeing at the shops?? giving very level 5 announcement week.
1415272363642478594,2021-07-14 11:30:00,25,4,Catch Nefisa Mkhabela on #TheMorningShow tomorrow Morning at 6AM to get exclusive content behind House of Zwide https://t.co/Fca0YUxiL9
1415271906492796934,2021-07-14 11:28:11,21,0,https://t.co/5MDNZs6y96
1415270987680161797,2021-07-14 11:24:32,27,0,"Tonight on #TheEstateOn3
Boikanyo’s suicide sends shock waves to all. Muzi comes to blows with Castro over Boikanyo. Everyone is looking for Phenyo who has disappeared. Suzaan is devastated by the MiracleFit debacle. https://t.co/qA49if3C9u"
1415270820344123395,2021-07-14 11:23:52,42,2,👀👀👀 https://t.co/saAefbh10I
1415270062613843972,2021-07-14 11:20:52,29,1,⭐️ https://t.co/fRx8CgVg1B
1415268796147904514,2021-07-14 11:15:50,13,1,@TakaTina1 👀
1415268626010198019,2021-07-14 11:15:09,52,28,"Transnet declares force majeure on Gauteng rail line, worried about supply chain broadly | @BISouthAfrica 

https://t.co/5gzm2RbCRw https://t.co/MmpZtuS6ac"
1415268317858783234,2021-07-14 11:13:56,1,2,"All South African Job Seekers

Attention all Job seekers, Register your CV on https://t.co/yGQWEk7Fbt for FREE and get employed hustle FREE Through Job Matching Technology.

Use Link to Register: https://t.co/0IoWwG69AU 

SHARE WITH FRIENDS &amp; FAMILY!! https://t.co/N1LxjcfnQ4"
1415267918540062720,2021-07-14 11:12:20,20,3,Sheilah why so dramatic.. https://t.co/QPbAYGcb9r
1415267560837324805,2021-07-14 11:10:55,102,1,@RealBlackCoffee Grootman 🔥 https://t.co/6Osrqg87Zg
1415267549005197312,2021-07-14 11:10:52,170,129,"Milk producers are dumping their milk while egg and vegetable producers are unable to get their produce to the end users due to the unrest consuming KwaZulu-Natal. | @WitnessKZN 

https://t.co/ET0Bk1ukjL"
1415267336685330436,2021-07-14 11:10:02,512,59,https://t.co/A1KCPqY1J4
1415266789676797952,2021-07-14 11:07:51,13,3,Good and you my love? https://t.co/P24hbTdaN8
1415266631815729163,2021-07-14 11:07:14,5,2,Here's whats happening tonight on @KhumbulekhayaS1 #SABC1WeMakeSure https://t.co/UVvKlc0fmA
1415266615139225602,2021-07-14 11:07:10,92,7,Ezase eriyen yam https://t.co/31LjUuPcmQ
1415266594087915523,2021-07-14 11:07:05,0,0,I am a Sagittarius and I don't care. https://t.co/Wg9NnwAAr1
1415266381176754187,2021-07-14 11:06:14,9,1,I left for many reasons 😩😩😩 https://t.co/DYOFrr94ob
1415266311974830080,2021-07-14 11:05:57,1096,299,"Next Kaizer Chiefs Match!

🏆#CAFCL Final! 
⚽️Kaizer Chiefs vs. Al Ahly
👕First Team
🗓️Saturday 17 July 2021
🏟Stade Mohammed V, Morocco 
🕞21h00 (SAST)
📺SuperSport PSL 202
💻TBC
📢Operation: Going For Gold✌🏾

#Amakhosi4Life #KCAfrica4Life #TotalEnergiesCAFCL #KCGoingForGold https://t.co/YCNHznqRf5"
1415266212406247425,2021-07-14 11:05:34,46,7,Lol. https://t.co/QEmQpYax4G
1415266208513990658,2021-07-14 11:05:33,366,9,@TakaTina1 Skeem 🤞🏿❤️
1415266200746090509,2021-07-14 11:05:31,34,2,Pretty much https://t.co/4qC1YGobp8
1415266200595140616,2021-07-14 11:05:31,1,0,"Sales Advisor

Visit https://t.co/oLgFQEU5mE everyday for more jobs

https://t.co/4Skburnsal

#JobseekersSA  State of Emergency #MaponyaMall #ZumaCoupAttempt #ANCNECLeaks Sihle Zikalala"
1415265793487560707,2021-07-14 11:03:54,1,1,"Junior Accountant

Visit https://t.co/oLgFQEU5mE everyday for more jobs

https://t.co/y9PTl4gvFb

#JobseekersSA  State of Emergency #MaponyaMall #ZumaCoupAttempt #ANCNECLeaks Sihle Zikalala"
1415265623358287876,2021-07-14 11:03:13,0,0,Mina I give up https://t.co/yb7m11NvRr
1415265465325268995,2021-07-14 11:02:35,650,64,Sihle Zikalala is a comedian of note. Like where was he all along? Now that the storm has passed he’s out.
1415265416759349251,2021-07-14 11:02:24,96,12,He said “ love n light “ 😂😂😂😂😂 Yho ha.a https://t.co/N8fNF4aZGI
1415265163662532611,2021-07-14 11:01:24,83,2,OSisi bam ❤️ https://t.co/uS1jYmlBnX
1415265159187255298,2021-07-14 11:01:22,1,0,"Buyer

Visit https://t.co/oLgFQEU5mE everyday for more jobs

https://t.co/IJBPUxzm06

#JobseekersSA  State of Emergency #MaponyaMall #ZumaCoupAttempt #ANCNECLeaks Sihle Zikalala"
1415265097199624193,2021-07-14 11:01:08,69,32,"The ability of bakeries in SA to supply bread is faced by a double whammy due to rioting and looting in parts of KwaZulu-Natal and Gauteng. | @Fin24 

https://t.co/kEkOWwfDaW"
1415264855762817027,2021-07-14 11:00:10,9,2,"How has the unrest and looting in certain parts of the country affected you and your family members? Do you think we are going to experience food and fuel shortages? How do you feel about people that are panic buying?
#TML with @Leratokganyago"
1415264655392624640,2021-07-14 10:59:22,11,1,Thank you my love. You too ❤️ https://t.co/RkXxjwc713
1415264634274254854,2021-07-14 10:59:17,44,18,"The body of a man has been found behind a Cashbuild store at Chris Hani Crossing mall in Vosloorus, Ekurhuleni. | @ntwaagae 

https://t.co/DK4BJ7dmpU"
1415264300441247744,2021-07-14 10:57:58,9,1,Replying to emails is a day’s work. Let me sleep.
1415263828615499776,2021-07-14 10:56:05,117,15,Name your favorite Destiny's child Song
1415263798911545351,2021-07-14 10:55:58,313,31,Brands zam https://t.co/Vofhc5roho
1415263780053917702,2021-07-14 10:55:54,13,16,"Must listen. 

@LandNoli @DjNewAfrica
#ReallyRamaphosa #SANDF #KZNTraffic https://t.co/mQZl6SrMI8"
1415263612818632705,2021-07-14 10:55:14,0,1,"Business Manager Obaro Online

Visit https://t.co/oLgFQEU5mE everyday for more jobs

https://t.co/vjqxaqPWVz

#JobseekersSA  State of Emergency #MaponyaMall #ZumaCoupAttempt #ANCNECLeaks Sihle Zikalala"
1415263389476167680,2021-07-14 10:54:21,1653,311,"🛫🇲🇦

#KCGoldenGlamour #KCGoingForGold #Amakhosi4Life #KCOneTeam https://t.co/Sfw52X1BCj"
1415263341090643972,2021-07-14 10:54:09,0,2,"Spare Parts Manager

Visit https://t.co/oLgFQEU5mE everyday for more jobs

https://t.co/pKVbi8Jo1Q

#JobseekersSA  State of Emergency #MaponyaMall #ZumaCoupAttempt #ANCNECLeaks Sihle Zikalala"
1415263268717924359,2021-07-14 10:53:52,5,0,Okay but was the kitchen fire ? https://t.co/BtQGlVVFMr
1415263133598470146,2021-07-14 10:53:20,8,0,Heyi !!!!!! Risky risky I respect all women who rock wigs. Strong necks those ladies https://t.co/gcN4Vyb3XI
1415263077713469441,2021-07-14 10:53:06,0,2,"Administrative Clerk 

Visit https://t.co/oLgFQEU5mE everyday for more jobs

https://t.co/WRczKaB9Cg

#JobseekersSA  State of Emergency #MaponyaMall #ZumaCoupAttempt #ANCNECLeaks Sihle Zikalala"
1415263053717835778,2021-07-14 10:53:00,526,21,Sending you love today ❤️
1415262772498161668,2021-07-14 10:51:53,0,1,"Project Cost Accountant 

Visit https://t.co/oLgFQEU5mE everyday for more jobs

https://t.co/Z7WSVlaSek

#JobseekersSA  State of Emergency #MaponyaMall #ZumaCoupAttempt #ANCNECLeaks Sihle Zikalala"
1415262769201524738,2021-07-14 10:51:53,14,0,Oh joy ❤️ sending you all of the love https://t.co/nuY11LZ5oV
1415262485377163266,2021-07-14 10:50:45,279,66,"So the white owned media houses, organizations and their associates wanna run a Propaganda saying this mess is Because of EFF..

Let's face the fact. We in this mess because of a Divided ANC. Even 1 month baby can see this."
1415262236747128833,2021-07-14 10:49:46,164,67,"LIVE | Unrest fallout: Long queues for bread as countrywide shortage looms

https://t.co/WfRB64MiqF https://t.co/zESNfbjbbX"
1415262094514085892,2021-07-14 10:49:12,938,51,Mpintshi zam ❤️ https://t.co/T4trWOvtNQ
1415261627243536386,2021-07-14 10:47:20,9,2,"Before they ""build back better"" they have to destroy ""Great Reset""

They have destroyed our country and now they are coming for the weak.

Pray and #FightBackBetter 

#ReallyRamaphosa"
1415261057749241857,2021-07-14 10:45:05,10,2,"Sites that form part of South Africa's Covid-19 vaccination rollout are being prioritised, according to the Presidency. | @nickymccain 

https://t.co/CGeMKTajHA"
1415260813640798213,2021-07-14 10:44:06,6,3,Not ezona looters! https://t.co/WxIkiMCUUC
1415260780258381826,2021-07-14 10:43:58,24,18,"Has your store been looted? If your store was looted/damaged &amp; you had no insurance, we can help!  If you were insured and need a specialist to assist in claiming, we can help!  30 years experience in insurance &amp; non insurance claims  Help@assistsure.co.za  WhatsApp-083 994 6204 https://t.co/zYcQWdxc3Y"
1415260738579582980,2021-07-14 10:43:49,379,61,"LIVE | #UnrestSA: Taxi drivers allegedly fire at looters in Vosloorus

https://t.co/WpqzEXjO1I https://t.co/aua5fBewCh"
1415260443980058626,2021-07-14 10:42:38,125,21,One day you will wake up and there won't be anymore time to do the things you've always wanted.
1415260310143967233,2021-07-14 10:42:06,25,2,“UShoun ligama lakho la online?” 😭
1415260027875741696,2021-07-14 10:40:59,12,1,Danko https://t.co/pYR5C151n8
1415259450756063242,2021-07-14 10:38:41,5199,1048,"We are on our way to Morocco 🇲🇦 to fly the South African 🇿🇦 flag high. Our hearts remain with our loved ones and with South Africa during this difficult time. 

Love and Peace ❤✌🏿

#Amakhosi4Life https://t.co/YaxqTgTtiW"
1415258975176642560,2021-07-14 10:36:48,53,6,LUX 🙌🏽
1415258688932270086,2021-07-14 10:35:40,9,4,"Must watch 

#ReallyRamaphosa #SouthAfricaIsBurning https://t.co/jg7D2dRgY1"
1415257710229180417,2021-07-14 10:31:46,7,1,"A 79 year old is sitting in cold cells and there are stupid juvenile boys and girls here who are being paid ama R200 to tweet a  #ZumaCoupAttempt hashtag 

YOU ARE SO STUPID YOU ARE FOOLS YOU ARE MORONS! BEYOND REPROACH"
1415257567991828487,2021-07-14 10:31:13,1,0,See?? Plat is coming https://t.co/XFEy4ouUfI
1415257405940699137,2021-07-14 10:30:34,77,20,"Former president Jacob Zuma's lawyers want the Pietermaritzburg High Court to hold a 'spy tapes' hearing to determine if his rights to a fair trial were violated by the National Prosecuting Authority – and have applied for the right to call witnesses.

https://t.co/vqtsOkWl3W"
